CustomerID,Age,Gender,Region,Income,Months_Subscribed,Total_Spend,Customer_Service_Calls,Rating_Score,Payment_Method,Churn
CUST-00372,45,Female,East,46860,21,1243.75,2,5,Bank Transfer,0
CUST-00373,57,Male,West,47594,3,1779.73,0,4.7,PayPal,0
CUST-00374,51,Female,South,73303,31,2071.77,1,3.8,Bank Transfer,0
CUST-00375,65,Male,North,85790,55,2283.22,1,4.4,Credit Card,0
CUST-00376,30,Female,East,93491,27,1753.91,5,2,PayPal,0
CUST-00377,50,M,East,139299,46,1806.5,1,5,Bank Transfer,0
CUST-00378,42,Male,South,18764,27,1178.22,3,5,PayPal,0
CUST-00379,66,Male,North,90218,9,959.38,2,1.9,PayPal,1
CUST-00380,30,Female,West,61071,57,2356.31,4,3.7,PayPal,0
CUST-00381,29,Female,East,60339,33,1422.23,1,3.9,Bank Transfer,0
CUST-00382,32,Female,East,59505,33,1684.26,2,4.9,Credit Card,0
CUST-00383,18,Male,South,52280,26,1578.49,0,5,Credit Card,0
CUST-00384,33,Female,South,117113,28,1485.46,0,4.4,Credit Card,0
CUST-00385,30,Male,North,96057,44,1768.04,1,5,PayPal,0
CUST-00386,41,Male,South,75579,43,1944.38,2,4.2,Credit Card,0
CUST-00387,44,Female,North,108775,31,1428.63,2,4.5,Bank Transfer,0
CUST-00388,62,Female,South,37186,53,2225.32,3,4.3,PayPal,0
CUST-00389,51,Female,East,41732,1,864.44,3,5,Credit Card,0
CUST-00390,33,Female,South,20550,20,1147.22,3,3.6,Credit Card,0
CUST-00391,29,Male,West,57514,12,1187.35,1,4.8,Credit Card,0
CUST-00392,45,Female,West,79042,17,568.65,1,2.8,Bank Transfer,0
CUST-00393,24,Female,East,77571,15,460.29,0,3.7,Credit Card,0
CUST-00394,61,Female,North,78733,34,1370.07,1,3.4,Credit Card,0
CUST-00395,54,F,North,39723,50,2134.92,5,4.1,Bank Transfer,1
CUST-00396,34,Male,South,95078,16,1173.2,1,3.7,PayPal,0
CUST-00397,19,Female,South,80990,4,50,2,5,Credit Card,0
CUST-00398,56,Female,West,93326,8,2300.15,0,3.1,PayPal,0
CUST-00399,38,Male,West,27680,34,473.92,1,2.3,Credit Card,1
CUST-00400,54,Male,West,82787,46,2219.15,2,2.6,Credit Card,0
CUST-00401,20,M,East,45305,25,1433.21,1,5,PayPal,0
CUST-00402,32,Female,East,65066,15,760.44,2,3,Credit Card,0
CUST-00403,40,Male,South,88359,28,1961.77,1,4.4,Credit Card,0
CUST-00404,40,Male,West,77277,9,607.3,0,3.7,Bank Transfer,0
CUST-00405,34,Female,North,53711,2,844.11,3,4.8,Credit Card,0
CUST-00406,47,Male,South,75156,17,280.51,0,3.8,Bank Transfer,0
CUST-00407,27,Female,North,36711,58,2590.17,2,5,PayPal,0
CUST-00408,38,Female,South,103756,10,1249.22,3,5,Bank Transfer,0
CUST-00409,41,Male,East,69867,9,286.98,5,,PayPal,1
CUST-00410,46,Female,West,102963,31,2164.19,4,3.5,Credit Card,0
CUST-00411,48,Male,North,61836,2,1755.26,3,5,Bank Transfer,0
CUST-00412,26,Male,North,61910,24,806.34,1,2.9,Credit Card,0
CUST-00413,21,Female,West,55895,19,959.37,1,3.9,Credit Card,0
CUST-00414,55,Male,South,96904,17,1302.11,1,4,PayPal,0
CUST-00415,43,Female,West,57264,43,1506.21,0,4,Bank Transfer,0
CUST-00416,31,Female,East,91114,49,1652.79,1,2.3,PayPal,0
CUST-00417,58,Male,North,65438,10,933.96,3,4.5,Credit Card,0
CUST-00418,41,Female,North,25600,50,1591.81,3,3,Credit Card,0
CUST-00419,54,Female,West,60742,55,2140.48,0,5,Credit Card,0
CUST-00420,40,Female,West,45522,28,1213.07,1,,PayPal,0
CUST-00421,64,M,South,75847,38,2449.82,2,4.1,Credit Card,0
CUST-00422,61,Female,North,45239,48,2472.13,4,1.8,Bank Transfer,1
CUST-00423,37,Male,North,98149,28,893.99,2,1.8,PayPal,0
CUST-00424,51,Female,North,72723,59,2151.82,1,3.2,Bank Transfer,0
CUST-00425,47,Male,East,70560,50,2798.08,1,3.3,Credit Card,0
CUST-00426,56,Male,East,91397,52,2564,2,,PayPal,0
CUST-00427,28,Female,East,99097,50,2292.72,1,4,PayPal,0
CUST-00428,48,Male,South,74497,1,1096.97,4,5,Credit Card,0
CUST-00429,52,Male,South,55719,3,842.76,1,3.6,PayPal,0
CUST-00430,18,Male,East,30650,15,787.73,1,4.6,Bank Transfer,0
CUST-00431,25,Male,East,57848,52,1737.29,1,3.3,Credit Card,0
CUST-00432,18,Female,West,59569,10,1255.71,2,3.2,Bank Transfer,0
CUST-00433,36,Female,West,77676,21,1175.99,1,2.2,PayPal,0
CUST-00434,48,Male,North,66371,37,1780.38,2,4.3,Credit Card,0
CUST-00435,58,Male,North,92198,15,1883.66,2,,Bank Transfer,0
CUST-00436,40,Non-Binary,South,59675,23,1209.48,1,4.8,Bank Transfer,0
CUST-00437,59,Non-Binary,South,73573,14,1372.5,0,4.2,Credit Card,0
CUST-00438,23,Female,South,104599,15,1048.9,1,5,Bank Transfer,0
CUST-00439,19,Female,East,83545,10,913.06,1,4.2,Bank Transfer,0
CUST-00440,39,Male,North,73499,56,2095.33,3,5,Credit Card,0
CUST-00441,44,Female,North,59951,9,796.83,0,3.7,Credit Card,0
CUST-00442,39,Female,West,59169,44,1531.87,2,3.1,Bank Transfer,0
CUST-00443,18,Non-Binary,East,53734,39,1437.44,1,4.7,Credit Card,0
CUST-00444,38,Non-Binary,South,61474,5,1421.49,1,3.9,PayPal,0
CUST-00445,24,Female,West,93891,25,1746.3,4,4.8,Credit Card,0
CUST-00446,48,Female,South,69452,56,1537.67,5,4.4,Credit Card,1
CUST-00447,44,Male,East,41255,42,1581.7,0,3.2,Bank Transfer,0
CUST-00448,28,Female,East,119204,57,2081.85,1,5,Credit Card,0
CUST-00449,33,Male,West,82999,26,713.83,0,3.1,Credit Card,0
CUST-00450,27,Male,South,39826,8,906.77,2,4.6,Credit Card,0
CUST-00451,39,Female,East,63953,22,1311.72,1,,PayPal,0
CUST-00452,51,Male,North,77772,52,3310.33,0,3.6,PayPal,0
CUST-00453,28,Female,West,117614,25,1426.06,1,5,Credit Card,0
CUST-00454,46,Male,South,47297,48,1608.4,3,4.4,Credit Card,0
CUST-00455,33,Male,North,99401,12,790.54,1,4.9,Credit Card,0
CUST-00456,30,Female,West,109987,9,949.14,1,3.2,PayPal,0
CUST-00457,38,Male,East,59283,10,1321.58,1,4.2,Credit Card,0
CUST-00458,27,Female,East,68062,48,2262.74,2,2.6,Bank Transfer,0
CUST-00459,33,Male,South,49092,10,2388.54,3,5,Credit Card,0
CUST-00460,25,Male,South,69913,9,321.27,1,2,Credit Card,0
CUST-00461,63,Female,North,74085,26,1793.54,1,3.6,PayPal,0
CUST-00462,40,Male,East,91491,35,1490.31,1,3.1,PayPal,0
CUST-00463,31,Male,East,102254,27,1771.52,2,4.7,Credit Card,0
CUST-00464,42,Male,South,56297,31,2268.06,1,5,PayPal,0
CUST-00465,38,Female,South,25816,19,1515.14,2,4.7,PayPal,0
CUST-00466,37,Male,North,74468,43,1313.54,1,5,Credit Card,0
CUST-00467,47,Female,South,82338,38,2274.02,0,2.6,Credit Card,0
CUST-00468,49,Male,North,81235,6,89.5,1,2.7,PayPal,0
CUST-00469,33,Male,West,66833,15,50,0,3.1,Credit Card,0
CUST-00470,33,Female,East,78118,29,1421.06,1,4.1,Credit Card,0
CUST-00471,36,Female,West,112886,47,2504.77,3,3,Credit Card,0
CUST-00472,18,Male,East,84543,45,2001.81,2,3.2,PayPal,0
CUST-00473,21,Female,West,65665,54,2941.22,3,4.6,Bank Transfer,0
CUST-00474,56,Male,North,62495,5,1152.14,2,2.8,Credit Card,0
CUST-00475,59,Male,North,70753,14,1340.34,2,2.9,Bank Transfer,0
CUST-00476,37,Female,West,115918,53,2952.19,2,3.6,PayPal,0
CUST-00477,46,Female,South,70417,2,775.02,2,3.7,Credit Card,0
CUST-00478,43,Female,South,74505,23,1671.9,0,5,Credit Card,0
CUST-00479,76,M,North,62942,44,2499.2,0,3.1,Credit Card,0
CUST-00480,53,Female,East,102474,52,1956.49,2,3.3,Credit Card,0
CUST-00481,38,Male,North,123995,46,2443.71,1,4.6,PayPal,0
CUST-00482,28,Male,East,86265,19,2378.84,0,4.8,Bank Transfer,0
CUST-00483,20,Female,East,77069,24,1853.67,1,5,PayPal,0
CUST-00484,42,Female,East,75919,20,979.95,1,,Credit Card,0
CUST-00485,30,Female,South,15392,47,2821.29,2,4.1,Credit Card,0
CUST-00486,22,Female,South,93628,27,1807.77,3,4.6,PayPal,0
CUST-00487,32,Male,South,78354,52,2323.89,3,3.7,Bank Transfer,0
CUST-00488,27,Male,East,85708,24,1349.93,3,3.7,Credit Card,0
CUST-00489,60,Female,North,57213,17,1752.42,0,2.2,PayPal,0
CUST-00490,50,Female,West,65388,25,1607.83,1,4.9,Bank Transfer,0
CUST-00491,39,Male,West,64724,46,1973.44,3,4.2,PayPal,0
CUST-00492,57,Male,West,100540,55,2481.15,2,4.8,Credit Card,0
CUST-00493,40,Female,South,65531,31,2089.54,0,1.2,PayPal,0
CUST-00494,29,Female,South,127066,28,2156.8,2,4,Bank Transfer,0
CUST-00495,58,Female,West,85771,50,2284.16,2,3.1,PayPal,0
CUST-00496,46,Male,West,43107,59,1491.04,1,5,Bank Transfer,0
CUST-00497,27,Male,West,71786,28,1446.96,2,4.6,Credit Card,0
CUST-00498,37,Male,South,58708,22,954.6,2,4.2,PayPal,0
CUST-00499,29,Male,South,20140,56,1653.91,0,,Credit Card,0
CUST-00500,23,Female,North,114986,59,2317.5,0,4.4,Bank Transfer,0
CUST-00501,51,Female,East,92578,5,667.73,3,3.1,Credit Card,0
CUST-00502,62,Female,North,88330,54,1706.5,3,3.9,PayPal,0
CUST-00503,23,Non-Binary,North,79135,44,1971.66,2,3.4,PayPal,0
CUST-00504,46,Female,West,40449,42,1825.66,0,5,PayPal,0
CUST-00505,32,Male,South,62909,8,928.84,0,5,PayPal,0
CUST-00506,34,Female,East,96044,38,2125.6,1,5,Bank Transfer,0
CUST-00507,32,Male,North,48719,28,1033.83,1,2.5,Credit Card,0
CUST-00508,29,Male,North,11705,57,2039.76,2,4.9,Credit Card,0
CUST-00509,40,Male,East,69322,47,2690.32,0,,Credit Card,0
CUST-00510,30,Male,East,71456,12,929.93,0,5,PayPal,0
CUST-00511,43,Male,South,78389,57,3296.64,2,4.3,Credit Card,0
CUST-00512,39,Female,East,93212,25,1606.06,3,4,Credit Card,0
CUST-00513,37,Male,East,90940,38,1448.51,1,4.2,Credit Card,0
CUST-00514,29,Female,West,81469,44,2322.19,3,,Bank Transfer,0
CUST-00515,33,Male,North,104888,15,1273.16,3,3.2,Credit Card,0
CUST-00516,49,Male,East,37025,44,2401.4,2,4.4,PayPal,0
CUST-00517,46,Female,South,87614,41,2229.74,3,5,Credit Card,0
CUST-00518,28,Female,South,90663,51,1944.4,1,3.4,PayPal,0
CUST-00519,41,Male,East,44010,53,2815.56,3,4,Bank Transfer,0
CUST-00520,49,Female,South,37428,34,1377.45,4,2.4,Credit Card,1
CUST-00521,19,Male,East,56351,45,613.95,2,5,Credit Card,0
CUST-00522,46,Male,East,58461,13,1617.59,3,5,PayPal,0
CUST-00523,32,Female,East,93835,8,1264.14,1,4.7,Credit Card,0
CUST-00524,46,Male,West,59636,59,2975.04,2,4.4,Credit Card,0
CUST-00525,30,Male,North,53591,13,552.12,1,5,Bank Transfer,0
CUST-00526,18,Female,South,59709,36,1354.97,0,3.2,Bank Transfer,0
CUST-00527,20,Female,South,102965,6,784.8,0,3.1,Credit Card,0
CUST-00528,40,Male,East,75326,38,2293.51,2,5,Bank Transfer,0
CUST-00529,43,Male,South,70518,32,2008.02,0,5,Credit Card,0
CUST-00530,29,Male,South,72249,21,1383.65,2,2.8,Credit Card,0
CUST-00531,47,Male,East,107301,44,2317.13,1,3.5,Credit Card,0
CUST-00532,20,Male,West,56270,44,1105.86,1,5,PayPal,0
CUST-00533,39,Female,North,107887,49,2638.78,2,4.4,Credit Card,0
CUST-00534,25,Female,West,80262,59,2620.87,0,4.8,Credit Card,0
CUST-00535,32,Female,South,70989,7,2095.5,3,2.8,Credit Card,0
CUST-00536,40,Male,East,137522,26,2073,2,4.7,Credit Card,1
CUST-00537,29,Male,West,48609,15,1324.27,3,2.6,Credit Card,0
CUST-00538,35,Male,West,66157,56,2419.59,1,2,Credit Card,0
CUST-00539,52,Male,East,44189,49,1717.59,1,4.7,PayPal,0
CUST-00540,33,Female,West,98811,42,2598.76,2,5,PayPal,0
CUST-00541,50,Female,East,117229,23,1733.27,0,3.7,Credit Card,0
CUST-00542,26,Male,West,116748,52,2147.26,2,3.5,Credit Card,0
CUST-00543,46,M,North,105598,38,1970.58,0,5,PayPal,0
CUST-00544,57,Male,South,70059,41,2012.32,0,3.8,Credit Card,0
CUST-00545,18,Male,South,65868,15,741.14,1,3.9,PayPal,0
CUST-00546,30,Female,South,33220,48,1873.72,1,5,Credit Card,0
CUST-00547,46,Female,South,125896,53,2466.18,0,3.6,Credit Card,0
CUST-00548,37,Female,South,86724,40,1812.77,0,3.3,Credit Card,0
CUST-00549,44,Female,North,62701,16,1498.42,1,4.8,PayPal,0
CUST-00550,32,Male,South,108201,32,1798.9,1,,PayPal,0
CUST-00551,41,Female,West,50680,37,1411.33,2,3.9,Credit Card,0
CUST-00552,38,Male,East,85165,18,974.05,3,2.7,PayPal,0
CUST-00553,54,Female,North,70684,20,1542.62,1,4.2,Credit Card,0
CUST-00554,43,Male,East,90966,46,1761.51,3,4.1,Credit Card,0
CUST-00555,44,Female,West,73410,2,547.74,2,5,PayPal,0
CUST-00556,35,F,West,38726,55,1616.39,1,4.9,PayPal,0
CUST-00557,34,Male,North,76889,23,1526.94,2,4.6,Bank Transfer,0
CUST-00558,34,Male,North,101221,30,2292.88,1,4.4,Credit Card,0
CUST-00559,44,Female,East,74269,3,1160.23,0,3.9,Credit Card,0
CUST-00560,34,Female,West,94377,46,2505.3,0,4.6,Credit Card,0
CUST-00561,43,Male,East,48861,39,1714.45,2,2.9,Credit Card,0
CUST-00562,64,Female,West,74343,47,2357.83,1,1.7,Bank Transfer,0
CUST-00563,50,Male,West,59387,49,2948.43,1,5,Bank Transfer,0
CUST-00564,36,Male,South,93674,1,1367.72,1,4.7,Credit Card,0
CUST-00565,54,Female,East,75787,41,2512.45,3,3.9,Credit Card,0
CUST-00566,35,Female,North,92251,22,1329.15,2,5,Credit Card,0
CUST-00567,18,Female,West,102192,29,1513.33,0,3.3,PayPal,0
CUST-00568,27,Female,East,92290,14,1384.28,0,3.3,Bank Transfer,0
CUST-00569,18,Male,South,81827,48,1585.93,3,3.2,Bank Transfer,0
CUST-00570,35,Female,North,50044,28,218.63,2,4.6,Bank Transfer,0
CUST-00571,40,Female,East,74930,21,1597.88,2,2.4,PayPal,0
CUST-00572,60,F,South,61672,45,2614.04,2,3.2,PayPal,0
CUST-00573,43,Male,North,66398,32,1689.59,1,4.3,PayPal,0
CUST-00574,37,Female,South,65636,6,650.23,3,2.8,PayPal,0
CUST-00575,49,Female,North,50501,54,2027.16,1,3.3,Credit Card,0
CUST-00576,18,Male,South,26066,1,50,1,1.8,Credit Card,0
CUST-00577,42,Male,South,58296,21,1169.87,0,,PayPal,0
CUST-00578,49,Female,West,79834,57,1856.63,1,3.3,Credit Card,0
CUST-00579,22,Female,East,41295,4,276.65,4,2.9,Credit Card,0
CUST-00580,53,Male,South,75392,3,499.12,2,2.7,PayPal,0
CUST-00581,44,Female,East,122506,49,1737.04,1,3.6,Credit Card,0
CUST-00582,35,Non-Binary,East,100576,30,1200.82,0,2.4,PayPal,0
CUST-00583,47,Female,North,116088,31,2241.85,0,5,Credit Card,0
CUST-00584,67,Non-Binary,East,84778,34,1789,4,,PayPal,0
CUST-00585,42,Female,North,104187,19,961.97,2,3.5,PayPal,1
CUST-00586,42,Female,North,56900,20,1681.51,1,4.1,Credit Card,0
CUST-00587,34,M,West,58891,23,1373.94,0,3.2,Credit Card,0
CUST-00588,29,Male,West,6521,54,590.77,3,4.2,PayPal,0
CUST-00589,49,Female,East,104653,59,3086.08,2,3.2,PayPal,0
CUST-00590,29,Female,North,113508,40,1993.58,3,5,Credit Card,0
CUST-00591,40,Male,North,61170,25,1816.04,3,2.9,Bank Transfer,0
CUST-00592,34,Male,East,68651,15,1045.64,4,,Credit Card,0
CUST-00593,45,Male,East,56153,38,2583.11,1,2.7,PayPal,0
CUST-00594,44,Male,South,84566,23,1346.89,1,4.4,Credit Card,0
CUST-00595,52,Male,South,103123,52,1117.7,1,3.9,PayPal,0
CUST-00596,33,Female,North,31430,2,192.46,1,4.8,Bank Transfer,0
CUST-00597,36,Male,South,85235,57,2562.24,0,4.5,Credit Card,0
CUST-00598,28,Male,West,68083,57,2224.96,1,3.4,Credit Card,0
CUST-00599,34,Male,East,77834,15,1142.91,0,3.5,Credit Card,0
CUST-00600,44,Female,South,86474,52,1779.18,3,3.6,Credit Card,0
CUST-00601,49,Female,East,70294,44,2050.68,1,5,Credit Card,0
CUST-00602,28,Female,West,72410,35,1609.86,2,4.7,Credit Card,1
CUST-00603,50,Male,East,69653,10,1185.94,0,5,Bank Transfer,0
CUST-00604,56,Non-Binary,South,99257,14,1775.12,0,4.8,PayPal,0
CUST-00605,44,F,East,85468,27,1733.22,1,3.9,Credit Card,0
CUST-00606,62,Female,South,80514,54,2346.42,1,3,Credit Card,0
CUST-00607,30,Male,North,43226,14,464.85,1,4.2,Bank Transfer,0
CUST-00608,25,Female,West,65535,35,2232.67,1,3.9,Credit Card,0
CUST-00609,18,Non-Binary,North,97466,33,2583.13,2,3.9,Credit Card,0
CUST-00610,57,Female,East,75942,52,3221.81,5,3.8,Bank Transfer,0
CUST-00611,47,Male,South,91488,1,1401.98,0,1.9,Credit Card,0
CUST-00612,39,Female,South,119162,34,1098.27,2,5,Credit Card,0
CUST-00613,43,Female,North,100965,19,611.16,1,3.9,PayPal,0
CUST-00614,26,Female,East,77328,24,1072.43,3,2.6,Credit Card,0
CUST-00615,69,Female,East,62225,42,2123.75,1,4.5,PayPal,0
CUST-00616,41,Female,South,11161,4,617.89,1,3.1,PayPal,0
CUST-00617,41,Female,East,70790,36,1860.83,2,4.6,Credit Card,0
CUST-00618,48,Female,North,66849,13,543.02,2,4.9,Credit Card,0
CUST-00619,45,Male,West,84759,58,3227.5,2,5,Credit Card,0
CUST-00620,42,Male,North,71152,32,2428.38,1,3.8,Bank Transfer,0
CUST-00621,30,Male,South,66990,9,304.27,3,3.6,Credit Card,0
CUST-00622,45,Non-Binary,North,30515,39,746.8,4,3.4,Credit Card,0
CUST-00623,62,Female,North,51500,16,1332.63,1,3.3,Bank Transfer,0
CUST-00624,56,Female,North,86916,50,2975.63,4,4,Bank Transfer,0
CUST-00625,59,Male,East,117897,3,1338.39,1,3.8,Credit Card,0
CUST-00626,33,Female,South,72561,52,2222.78,0,3.2,PayPal,0
CUST-00627,28,Male,South,83195,20,1076.12,3,2.9,Bank Transfer,0
CUST-00628,38,Female,East,98811,10,1297.19,2,3.9,Credit Card,0
CUST-00629,40,Female,West,54727,56,2645.87,1,3.6,Credit Card,0
CUST-00630,53,Male,North,84170,58,2706.9,6,2.9,PayPal,1
CUST-00631,19,Male,South,56487,58,2310.19,1,4.8,Credit Card,0
CUST-00632,58,Male,South,96620,22,881.48,1,5,Credit Card,0
CUST-00633,38,Female,North,78785,48,3143.07,0,5,PayPal,0
CUST-00634,34,Male,West,82461,3,101.68,1,3.3,Credit Card,0
CUST-00635,27,Male,South,55435,11,1000.39,3,3.9,Credit Card,0
CUST-00636,20,Female,North,92675,25,1313.15,1,5,PayPal,0
CUST-00637,49,Male,East,127117,42,2222.13,2,2.8,PayPal,0
CUST-00638,40,Male,West,49802,48,2383.92,0,4.8,Credit Card,0
CUST-00639,24,Female,North,66506,8,518.62,0,2.6,PayPal,0
CUST-00640,24,Female,West,80790,9,752.6,0,5,Credit Card,0
CUST-00641,35,Female,East,94660,15,725,0,3.6,Credit Card,0
CUST-00642,60,Female,West,61011,32,2366.13,3,5,Bank Transfer,0
CUST-00643,36,Female,West,4174,53,1938.91,3,5,Credit Card,0
CUST-00644,21,Male,West,108979,3,1248.5,2,3.9,PayPal,0
CUST-00645,37,Male,East,94012,4,1446.05,0,3.3,Bank Transfer,0
CUST-00646,36,Female,South,31426,30,2362.84,2,4.2,Credit Card,0
CUST-00647,18,Female,West,59810,13,1812.52,3,3.8,Bank Transfer,0
CUST-00648,39,M,East,114204,44,2322.54,1,3.6,Credit Card,0
CUST-00649,37,Female,North,111194,21,1629.95,2,2.3,PayPal,0
CUST-00650,48,Female,North,98466,41,1831.26,5,3.5,Bank Transfer,0
CUST-00651,62,Male,North,70597,57,2870.06,3,,Bank Transfer,0
CUST-00652,53,Male,West,77074,46,2518.93,4,4.6,Credit Card,0
CUST-00653,36,Female,East,71726,19,928.93,0,5,Credit Card,0
CUST-00654,26,Female,South,103205,39,2210.92,3,,Credit Card,0
CUST-00655,70,F,North,53103,48,2769.69,0,4.3,Credit Card,0
CUST-00656,40,Female,West,54855,22,763.45,1,3.1,PayPal,0
CUST-00657,40,Male,West,100256,20,1596.24,0,4.2,PayPal,0
CUST-00658,39,Female,North,73890,37,1751.59,0,4.8,Credit Card,0
CUST-00659,42,Male,South,109461,31,1839.61,2,3.4,Credit Card,0
CUST-00660,38,Male,North,58212,10,544.73,3,4.1,Credit Card,0
CUST-00661,33,Male,South,73630,18,334.87,1,3.9,Credit Card,0
CUST-00662,33,Female,North,51939,43,1386.99,0,5,Credit Card,0
CUST-00663,39,Female,North,75184,39,1393.19,2,4.9,PayPal,0
CUST-00664,33,Male,East,38036,46,1946.79,1,4.6,PayPal,0
CUST-00665,31,Female,North,62809,20,1408.8,0,2.3,Bank Transfer,0
CUST-00666,41,Female,South,39093,18,1311.76,2,4.2,Credit Card,0
CUST-00667,36,M,South,92348,11,498.37,0,3.8,Bank Transfer,0
CUST-00668,58,Male,South,92914,22,1134.79,1,3.8,Credit Card,0
CUST-00669,18,Female,North,31743,59,1605.38,1,2.4,PayPal,0
CUST-00670,53,Male,North,108347,44,2283.31,3,2.9,Credit Card,0
CUST-00671,54,Female,North,137435,18,1609.62,3,3.9,Credit Card,0
CUST-00672,18,Female,West,76150,58,2266.07,4,5,PayPal,0
CUST-00673,35,Female,South,58972,34,2082.6,1,3.4,Credit Card,0
CUST-00674,35,Female,East,145608,23,1253.39,0,3.6,PayPal,0
CUST-00675,23,Male,South,42025,1,84.49,2,,Credit Card,0
CUST-00676,30,F,East,75502,55,2220.19,1,3.7,PayPal,0
CUST-00677,26,Female,South,79490,10,966.43,4,3.9,PayPal,0
CUST-00678,61,Female,South,108628,53,2949.82,3,3.9,PayPal,0
CUST-00679,51,Non-Binary,North,83993,1,1058.75,1,2.7,Bank Transfer,0
CUST-00680,55,Female,East,62534,38,2782.93,4,4.6,Credit Card,0
CUST-00681,48,Female,South,51220,39,1017.16,1,,PayPal,0
CUST-00682,26,Female,North,66454,49,2337.38,2,4,Credit Card,0
CUST-00683,33,Male,North,49826,9,1003.79,3,4.4,Credit Card,0
CUST-00684,45,Female,South,76195,31,1004.47,0,5,Bank Transfer,0
CUST-00685,25,Male,West,60895,7,50,3,2.7,PayPal,0
CUST-00686,48,Female,East,37649,17,630.74,2,4.9,Bank Transfer,0
CUST-00687,37,Female,East,106378,35,2481.43,0,4.9,PayPal,0
CUST-00688,35,Female,East,62558,48,2510.41,2,3.4,Credit Card,0
CUST-00689,48,Female,South,43296,37,1657.15,0,4.6,Credit Card,0
CUST-00690,45,Female,North,70793,52,2022.83,0,5,Bank Transfer,0
CUST-00691,35,Female,East,76709,18,855.5,1,3.2,Credit Card,0
CUST-00692,53,Male,North,31338,33,1518,1,4.2,PayPal,0
CUST-00693,27,Non-Binary,East,83291,4,649.37,1,4.4,PayPal,0
CUST-00694,47,Female,West,48821,23,2244.08,3,4.5,Credit Card,0
CUST-00695,47,Female,West,117775,11,815.6,1,4.8,Bank Transfer,0
CUST-00696,36,Female,East,88099,52,2396.71,2,4.2,PayPal,0
CUST-00697,43,Female,South,65002,9,1958.55,2,4.5,Credit Card,0
CUST-00698,24,Male,East,56370,30,1759.14,1,3.1,Bank Transfer,0
CUST-00699,51,Male,West,72375,8,609.74,3,4.2,Bank Transfer,0
CUST-00700,37,Male,West,90319,40,1150.43,0,3.5,Bank Transfer,0
CUST-00701,33,Male,East,74362,5,1064.01,2,2.8,PayPal,0
CUST-00702,52,Female,North,69571,12,1343.12,3,3.5,Credit Card,0
CUST-00703,31,Male,North,76459,1,1433.5,0,4.3,Bank Transfer,0
CUST-00704,23,Male,West,59903,15,1278.74,3,,Credit Card,0
CUST-00705,21,Male,East,66419,25,1024.68,2,2.7,Credit Card,1
CUST-00706,47,Male,West,22855,18,857.92,0,3.1,Bank Transfer,0
CUST-00707,24,Male,South,99343,38,1133.64,0,4.7,PayPal,0
CUST-00708,61,Male,South,82469,42,2237.03,1,4.5,Bank Transfer,0
CUST-00709,18,Male,West,55663,46,1006.09,4,4.9,PayPal,0
CUST-00710,60,Non-Binary,East,122468,53,3092.34,1,5,Credit Card,0
CUST-00711,42,Female,North,77175,26,1850.45,1,4.5,Credit Card,0
CUST-00712,38,Male,West,49096,40,2004.21,2,3.6,Bank Transfer,0
CUST-00713,33,Male,East,96418,59,1726.18,1,4.1,PayPal,0
CUST-00714,44,Male,East,84951,3,964.77,2,5,PayPal,0
CUST-00715,39,Male,North,84864,54,2069.67,1,5,PayPal,1
CUST-00716,53,Female,South,64356,22,1553.18,4,4.5,Credit Card,0
CUST-00717,41,Female,West,86262,26,1855.57,1,4.5,Credit Card,0
CUST-00718,41,Female,North,68456,19,1070.48,3,4.7,Credit Card,0
CUST-00719,35,Male,West,88898,44,1756.5,2,4,Bank Transfer,0
CUST-00720,39,Female,North,27376,44,2066.84,1,5,Bank Transfer,0
CUST-00721,43,Female,South,64153,47,1461.02,1,5,Bank Transfer,0
CUST-00722,19,Male,South,118053,39,1481.93,3,4.4,Bank Transfer,0
CUST-00723,23,Male,East,55823,59,2087.03,0,3.7,Bank Transfer,0
CUST-00724,48,M,West,59904,36,2229.38,1,2.5,Bank Transfer,0
CUST-00725,42,Male,North,63800,21,879.61,1,4.7,PayPal,0
CUST-00726,37,Male,North,44629,41,2612.99,2,4.2,Bank Transfer,0
CUST-00727,40,Female,North,19792,54,1273.63,3,3.3,Credit Card,0
CUST-00728,44,Male,West,69235,48,2861.31,3,2.9,Credit Card,0
CUST-00729,33,Male,North,78396,26,2071.78,3,4.7,Credit Card,0
CUST-00730,30,Male,South,73687,13,378.38,2,2.4,Credit Card,0
CUST-00731,42,Female,West,71378,36,960.79,1,4.3,Bank Transfer,0
CUST-00732,28,Female,East,76076,24,1720.31,0,4.8,Credit Card,0
